lyric,label
"Eu sou viúvo e tenho um filho homem Arrumei uma viúva e fui me casar A minha sogra era muito teimosa Com o meu filho foi se matrimoniar Desse matrimonio nasceu um garoto Desde esse dia que eu ando é louco Esse garoto é filho do meu filho E o filho da minha sogra é irmão da minha mulher Ele é meu neto e eu sou cunhado dele A minha nora é minha sogra Meu filho, meu sogro é Nessa confusão eu nem sei quem sou Acaba esse garoto sendo meu avô    ",forro
"Sempre que estou perto de você sinto algo diferente Como se te conhecesse bem, creio ter certeza Que encontrei um grande amor Que vai me trazer a paz Que vai me fazer feliz Carinho, colo e muito mais    Agora que sei o que sinto Preciso contar pra você Entregar-te meu futuro, esperar pra ver Se os nosso caminhos se encontram Se o meu destino é você Se os nossos corpos se entendem, nossas almas    Tomara que seja amor pra vida inteira Que seja amor de qualquer maneira Tomara que seja amor pra vida inteira Que seja amor de qualquer maneira    Sempre que estou perto de você sinto algo diferente Como se te conhecesse bem, creio ter certeza Que encontrei um grande amor Que vai me trazer a paz Que vai me fazer feliz Carinho, colo e muito mais    Agora que sei o que sinto Preciso contar pra você Entregar-te meu futuro, esperar pra ver Se os nosso caminhos se encontram Se o meu destino é você Se os nossos corpos se entendem, nossas almas    Tomara que seja amor pra vida inteira Que seja amor de qualquer maneira Tomara que seja amor pra vida inteira Que seja amor de qualquer maneira Tomara que seja amor pra vida inteira Que seja amor de qualquer maneira    ",forro
"quando a lama virou pedra e mandacaru secou quando arribação de sede bateu asas e vou foi ai que eu fui me embora carregando a minha dor hoje eu mando um abraço pra ti pequenina paraiba masculina mulher macho sim senhor (bis) eta pau pereira que em princesa já roncou êta paraíba mulher macho sim senhor êta pau pereira godó que não quebrou hoje em mando um abraço pra ti pequenina paraíba masculina mulher macho sim senhor (bis) quem tem uma viola só chora que se quiser são seis cordas, são seis cordas pra amarrar uma mulher (bis) e depois prender, dentro do seu coração pra depois calar a aboca do violão ps maus olhos, os maus olhos derrubam qualquer paixão morena faceira do cabelo cacheado seu laço de fita laçou o meu olhado e agora quero ser seu namorao (bis)    ",forro
"Ela só quer encontrar um coração partido Que também já tenha sofrido por amor Vou oferecer o que restou do meu peito pra ela Juntar a minha tampa com a panela dela Temperar a nossa vida e dar mais sabor    Eu tenho um abraço pra te dar Cê quer que eu leve aí ou você vem aqui buscar? Te prometo não te prometer nada Não tem sentido te dar casa, comida, e roupa lavada Se faltar amor, se faltar amor    Vamos fazer o juramento do dedinho Juntar o meu mindinho com o seu mindinho Então fechou, o trato tá feito Aqui não tem assinatura, a gente sela com beijo    Vamos fazer o juramento do dedinho Juntar o meu mindinho com o seu mindinho Então fechou, o trato tá feito Aqui não tem assinatura, a gente sela com beijo    Eu tenho um abraço pra te dar Cê quer que eu leve aí ou você vem aqui buscar? Te prometo não te prometer nada Não tem sentido te dar casa, comida, e roupa lavada Se faltar amor, se faltar amor    Vamos fazer o juramento do dedinho Juntar o meu mindinho com o seu mindinho Então fechou, o trato tá feito Aqui não tem assinatura, a gente sela com beijo    Vamos fazer o juramento do dedinho Juntar o meu mindinho com o seu mindinho Então fechou, o trato tá feito Aqui não tem assinatura, a gente sela com beijo Então fechou, o trato tá feito Aqui não tem assinatura, a gente sela com beijo    ",forro
"Todo amor que eu te dei Você nao deu valor Mesmo assim ainda te amo Foram tantas loucuras Momentos de paixão No coração a gente não pode mandar E eu vivendo assim Pouco a pouco sem sentir nenhum prazer Tenho esperanças, que um dia ainda volto pra você Esqueço tudo, te faço um carinho Minha vida e meu mundo é você Tantas loucuras, eu sei que acertei Mas prometa nunca vai me esquecer    ",forro
"Carícias e declarações de amor, De testemunha o nosso cobertor Minha cama esta tão fria sem você, baby Meu corpo já não sabe o que é prazer.    Que vontade, de ter você nossa foto sobre a mesa E eu não resistir.    Vou sair te ver agora, vou voltar a viver Pois sem você Minha vida é vazia, sem graça Como um dia sem sol. Vou sair te ver agora, vou voltar a viver Pois sem Você..    Amor eu não te esqueço um só segundo, Em casa, no trabalho, no meu mundo Giro em torno só de você Eu estou apaixonada, Como te esquecer?    Vou sair te ver agora, vou voltar a viver Pois sem você Minha vida é vazia, sem graça Como um dia sem sol. Vou sair te ver agora, vou voltar a viver Pois sem você,nada tem graça baby fico perdidaaaa...    Que vontade, de ter você nossa foto sobre a mesa E eu não resistir.    Vou sair te ver agora, vou voltar a viver Pois sem você Minha vida é vazia, sem graça Como um dia sem sol. Vou sair te ver agora, vou voltar a viver Pois sem você,Minha vida é vazia, sem graça Como um dia sem sol. Vou sair te ver agora, vou voltar a viver Pois sem você, nada tem graça baby fico perdidaaaa...    ",forro
"Quando deus fez o homem sua semelhança Foi amassando o barro com a mão Deu um sopro de vida e esperança E espalhou pelo mundo a criação Pra fazer com amor é preciso fé Da mistura da lama saber tirar A imagem de toda maria e todo zé Tudo aquilo que a terra pudesse dá O boneco do mestre vitalino É grandeza por ter simplicidade Pelo o barro ele fez o seu destino Pelo barro ganhou eternidade Pra fazer com amor é preciso fé Da mistura da lama saber tirar a imagem De toda maria e todo zé Tudo aquilo que a terra pudesse dar    Amassa com a mão amassa Um boneco uma banda de pife Um destista, um cavalo, um boi de carro Amassa com a mão amassa Se deus é um vitalino, vitalino é deus do barro    ",forro
"Eu já bati a minha senha O cavalo está amarrado Tirei bota, espora e luva Por enquanto estou liberado    Devagar vou calibrando, minha mente com aguardente Pois ainda tem disputa e a final é diferente Sou vaqueiro capa louca testado na vaquejada Sou bom de derrubar boi, e deixar a vaqueirinha apaixonada    E quando terminar a disputa, é cana na canela É cana na canela, e a vaqueirinha beba a cega E quando terminar a disputa, é cana na canela É cana na canela, ela comigo e eu mais ela    E quando terminar a disputa, é cana na canela É cana na canela, e a vaqueirinha beba a cega E quando terminar a disputa, é cana na canela É cana na canela, ela comigo e eu mais ela    ",forro
"Só Deus sabe  o quanto sofre um nordestino Que vê seu sonho de menino Se acabando pelo ar    Ele sofre quando tem que ir embora A família toda chora Mas não pode mas ficar    Entra no ônibus de coração partido Sabe que vai ser sofrido O mundo da desilusão    Ele reza e pede pra nossa Senhora Pra guiar sua sorte agora Entrega a vida em suas mãos    Eu sei que vou, vou pra São Paulo Mas vou deixando a minha fonte de alegria Deus por favor, me dê trabalho E a esperança de poder voltar um dia    Ele chega na cidade grande e vê O quanto é duro pra vencer Começa logo a lembrar    Lembra da mãe e do pai que lá deixou Dos amigos que ficou Esperando ele voltar    Feliz daquele que arranja um bom emprego Que sobra um pouco de dinheiro Para o norte ele mandar    Triste do outro que a vida é só sofrimento Ele tenta, tenta, tenta Mas não consegue trabalhar    Eu sei que tô, tô em São Paulo Mas lá deixei a minha fonte de alegria Deus por favor, me dê trabalho E a esperança de poder voltar um dia    Tô em São Paulo Sei que é um bom estado E muita gente se dar bem    Vou trabalhando e vou ficando por aqui Mas não esqueço o meu Piauí E nem a terra de ninguém    Alô mamãe, alô papai aqui vou bem Dê lembranças pra meu bem E pra quem perguntar por mim    Vou enviando uma caixinha com um presente Vai pelo seu Zé Vicente Da empresa Itapemirim    Tô com saudade, com vontade de ir embora Mas não posso ir agora Pois tenho que trabalhar    No mês de junho, eu de férias vou sair Me aguarde por aí Porque vou lhe visitar    Eu sei que vou, tô em São Paulo Mas lá deixei a minha fonte de alegria Deus por favor, eu só te peço A liberdade de poder voltar um dia    ",forro
"Fumo de rolo, arreio de cangaia, Eu vim pra vender, quem quer comprar? Bolo de milho, broa e cocada, Eu vim pra vender, quem quer comprar?    Pé de moleque, alecrim, canela, Moleque sai daqui, me deixa eu trabalhar, Zé saiu correndo pra feira dos pássaros E foi passo voando pra todo lugar.    Tinha uma vendinha no canto da rua Onde o mangaieiro ia se animar, Tomá uma bicada com lambo assado E olhar pra Maria do Juá.    Tinha uma vendinha no canto da rua Onde o mangaieiro ia se animar, Tomá uma bicada com lambo assado E olhar pra Maria do Juá...    Cabestro de cavalo e rabichola, Eu vim pra vender, quem quer comprar? Farinha, rapadura e graviola, Eu vim pra vender, quem quer comprar?    Pavio de candeeiro, panela de barro, Menino eu vou me embora, eu tenho que voltar, Xaxa o meu roçado que nem boi de carro Alparcatas de arrasto não quer me levar.    Tem um sanfoneiro no canto da rua Fazendo floreio pra gente dançar, Tem o Zefa de Porcina fazendo renda E o ronco do fole sem parar...    Tem um sanfoneiro no canto da rua Fazendo floreio pra gente dançar, Tem o Zefa de Porcina fazendo renda E o ronco do fole sem parar...    ",forro
"nunca pensei me enganar tanto com uma mulher como foi com você você pensou que poderia ir e voltar me deixando à dispor    mas numa dessas foi bem diferente não foram as amigas, não foi o batente vecê abusou da minha conivência ficou sem perdão    desfila com outro, não tem cerimônia sai com meus amigos, eu viro vergonha mas outra mulher ocupou seu lugar e o jogo virou    cê volta dengosa porque estou na moda isso é papa nos olhos, deixe logo de prosa se dar fora era um crime, virei o xerife e aprenda minha lei    se réi prá lá, se réi para lá essa sua boca não mais vou beijar que em orgulho de homem amor de mulher nunca vai mandar    desfila com outro, não tem cerimônia sai com meus amigos, eu viro vergonha mas outra mulher ocupou seu lugar e o jogo virou    cê volta dengosa porque estou na moda isso é papa nos olhos, deixe logo de prosa se dar fora era um crime, virei o xerife e aprenda minha lei    se réi prá lá, se réi para lá essa sua boca não mais vou beijar que em orgulho de homem amor de mulher nunca vai mandar vai    se réi prá lá, se réi para lá essa sua boca não mais vou beijar que em orgulho de homem amor de mulher nunca vai mandar    ",forro
"Abri a porta  Apareci A mais bonita Sorriu pra mim Naquele instante Me convenci O bom da vida Vai prosseguir    Vai prosseguir Vai dar pra lá do céu azul Onde eu não sei Lá onde a lei Seja o amor E usufruir do bem, do bom e do melhor Seja comum Pra qualquer um Seja quem for    Abri a porta Apareci Isso é a vida É a vida, sim    ",forro
"Te perdoar não quer dizer Que eu vá voltar Te superar não quer dizer Que eu esqueci Não confunda a minha educação Achando que eu quero voltar pra ti    Se um dia a gente Se bater na rua Por algum lugar nessa cidade Fique ciente que acabou o amor Mas se você quiser Sobrou a amizade Sem muito intimidade    É só oi e tchau É só oi e tchau Sem abraço, nem beijo Esse é o comportamento De um ex casal    É só oi e tchau É só oi e tchau Sem abraço, nem beijo Esse é o comportamento De um ex casal    Sem contato corporal    ",forro
"Sou vaqueiro nordestino puxar boi é meu destino. Sou o rei da vaquejada puxo boi desde de menino, o que é de garrote gordo derrubei pelo caminho.    Valeu boi, valeu vaqueiro no calor da vaquejada vive o povo brasileiro. (bis) (4x)    Minha maior alegria é festa de abarcação, ao meu padrim Padre Cícero peço a sua proteção, cachaça e mulher bonita são a minha perdição.    Valeu boi, valeu vaqueiro no calor da vaquejada vive o povo brasileiro. (Bis) (4x)    Pra ver a queda do boi o ""cabra"" tem que ser macho, cavalo bom e ligeiro, munheca e força no braço, quem tiver boi bantiqueiro trás aqui que eu desenrabo.    Valeu boi, valeu vaqueiro no calor da vaquejada vive o povo brasileiro. (Bis) (4x)    ",forro
"Ve pa delante Siempre pa'lante Súbele a la musica y baila la rumba Que toca el latir del corazón    Escribe tu libro (escoge el guión) Echale un poquito (de sal y limon) Comete una estrella y guarda Un pedazo de luna en tu pantalón    Y decreta en tu vida alegria, sonrisas Lo bueno solo cabe aquí    Tu sol te va ayudar a encontrar la salida Si aún estamos vivos, no es pa sufrir Abre una ventana de fé enseguida Deja ya las penas, empieza a vivir    Tu sol te va ayudar a encontrar la salida Si aún estamos vivos, no es pa sufrir Abre una ventana de fé enseguida Deja ya las penas, empieza a vivir    Resbala lo feo (como mantequilla) El dolor de ayer (hoy te hace cosquillas) Lo que no mata, te fortifica El final del cuento depende de ti    Y decreta en tu vida alegria, sonrisas Lo bueno solo cabe aquí    Tu sol te va ayudar a encontrar la salida Si aún estamos vivos, no es pa sufrir Abre una ventana de fé enseguida Deja ya las penas, empieza a vivir    Tu sol te va ayudar a encontrar la salida Si aún estamos vivos, no es pa sufrir Abre una ventana de fé enseguida Deja ya las penas, empieza a vivir    Tu sol te va ayudar a encontrar la salida Si aún estamos vivos, no es pa sufrir Abre una ventana de fé enseguida Deja ya las penas, empieza a vivir    Tu sol te va ayudar a encontrar la salida Si aún estamos vivos, no es pa sufrir Abre una ventana de fé enseguida Deja ya las penas, empieza a vivir    ",forro
